filename,latency_ms,phone_found,phone_conf,knife_found,knife_conf,cup_found,cup_conf
frame_cam1_1734445580000.png,31.3819,1,0.85976,0,0,1,0.91261
frame_cam1_1734544939000.png,31.365,1,0.797131,0,0,1,0.91261
frame_cam1_1734644400000.png,31.2198,1,0.819222,0,0,1,0.91261
frame_cam1_1734743685000.png,31.1318,1,0.795756,0,0,1,0.853141
frame_cam1_1734844836000.png,31.5367,1,0.85976,0,0,1,0.89571
frame_cam1_1734950821000.png,31.2992,1,0.840532,0,0,1,0.875985
frame_cam1_1735051569000.png,31.3374,1,0.85976,0,0,1,0.89571
frame_cam1_1735105108000.png,31.9133,1,0.795756,0,0,1,0.91261
frame_cam1_1735204204000.png,31.3799,1,0.82692,0,0,1,0.91261
frame_cam1_1735303391000.png,31.9789,1,0.797131,0,0,1,0.91261
frame_cam1_1735406659000.png,31.8817,1,0.82692,0,0,1,0.91261
frame_cam1_1735504724000.png,31.2736,1,0.82692,0,0,1,0.91261
frame_cam1_1735603515000.png,31.2999,1,0.742262,0,0,1,0.89571
frame_cam1_1735701450000.png,31.0887,1,0.726606,0,0,1,0.91261
frame_cam1_1735802121000.png,31.5171,1,0.712314,0,0,1,0.91261
frame_cam1_1735900553000.png,31.8002,1,0.680385,0,0,1,0.91261
frame_cam1_1736001350000.png,31.2374,1,0.853141,0,0,1,0.875985
frame_cam1_1736100406000.png,31.3107,1,0.763681,0,0,1,0.91261
frame_cam1_1736200689000.png,36.5184,1,0.853141,0,0,1,0.89571
frame_cam1_1736301016000.png,37.9651,1,0.763681,0,0,1,0.91261
frame_cam1_1736403187000.png,34.7399,1,0.642558,0,0,1,0.875985
frame_cam1_1736505724000.png,47.9309,1,0.770098,0,0,1,0.89571
frame_cam1_1736603813000.png,33.3876,1,0.686106,0,0,1,0.89571
frame_cam1_1736703444000.png,31.3183,1,0.642558,0,0,1,0.89571
frame_cam1_1736803886000.png,31.2446,1,0.875985,0,0,1,0.91261
frame_cam1_1736904174000.png,31.1608,1,0.82692,0,0,1,0.91261
frame_cam1_1737008870000.png,31.2557,1,0.797131,0,0,1,0.91261
frame_cam1_1737110583000.png,31.4508,1,0.763681,0,0,1,0.875985
frame_cam1_1737209531000.png,31.416,1,0.726606,0,0,1,0.91261
frame_cam1_1737314503000.png,31.2422,1,0.726606,0,0,1,0.91261
frame_cam1_1737419344000.png,31.3329,1,0.686106,0,0,1,0.91261
frame_cam1_1737521757000.png,31.1293,1,0.596521,0,0,1,0.91261
frame_cam1_1737624236000.png,31.1204,1,0.403479,0,0,1,0.91261
frame_cam1_1737730664000.png,31.303,1,0.548719,0,0,1,0.91261
frame_cam1_1737875298000.png,31.2776,1,0.642558,0,0,1,0.91261
frame_cam1_1737976556000.png,31.8601,1,0.5,0,0,1,0.91261
frame_cam1_1738073802000.png,32.2895,1,0.548719,0,0,1,0.91261
frame_cam1_1738173442000.png,31.0711,1,0.686106,1,0.257738,1,0.91261
frame_cam1_1738271717000.png,32.1068,1,0.548719,0,0,1,0.91261
frame_cam1_1738371284000.png,31.2263,0,0,1,0.319615,1,0.91261
frame_cam1_1738468307000.png,31.2401,1,0.686106,1,0.35333,1,0.91261
frame_cam1_1738570527000.png,32.2698,1,0.61143,1,0.548719,1,0.91261
frame_cam1_1738672344000.png,31.7969,1,0.273394,1,0.5,1,0.91261
frame_cam1_1738772940000.png,31.1996,1,0.357442,1,0.5,1,0.91261
frame_cam1_1738873354000.png,31.3317,1,0.425016,1,0.548719,1,0.91261
frame_cam1_1738976564000.png,31.2015,0,0,1,0.596521,1,0.91261
frame_cam1_1739076041000.png,31.1806,1,0.287686,1,0.642558,1,0.91261
frame_cam1_1739174241000.png,31.277,1,0.35333,1,0.596521,1,0.89571
frame_cam1_1739272253000.png,31.0831,1,0.287686,1,0.596521,1,0.91261
frame_cam1_1739369780000.png,31.2162,0,0,1,0.596521,1,0.91261
frame_cam1_1739471509000.png,31.8494,0,0,1,0.686106,1,0.91261
frame_cam1_1739570450000.png,31.1287,0,0,1,0.596521,1,0.91261
frame_cam1_1739670149000.png,31.2945,1,0.388571,1,0.686106,1,0.91261
frame_cam1_1739769815000.png,31.3139,0,0,1,0.686106,1,0.91261
frame_cam1_1739823557000.png,31.0495,0,0,1,0.642558,1,0.91261
frame_cam1_1739923399000.png,31.108,0,0,1,0.686106,1,0.91261
frame_cam1_1740028673000.png,30.9738,0,0,1,0.642558,1,0.89571
frame_cam1_1740128704000.png,31.1642,1,0.425016,1,0.686106,1,0.91261
